id,name
2961,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae
1390,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
1910,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
1430,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
732,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
319,Bacteria
151,Bacteria
1354,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
1268,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
1409,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Emticicia
3110,Bacteria;Proteobacteria;Alphaproteobacteria
3338,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
3101,Bacteria;Proteobacteria;Alphaproteobacteria
3508,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
304,Bacteria
1362,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
1304,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
536,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3
3085,Bacteria;Proteobacteria;Alphaproteobacteria
524,Bacteria;Acidobacteria;Acidobacteria_Gp1;Gp1
535,Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3
3562,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3569,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3330,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
1444,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Chlorophyta
2397,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3076,Bacteria;Proteobacteria
3164,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
2182,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
1085,Bacteria;Bacteroidetes
3604,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter
3297,Bacteria;Proteobacteria;Betaproteobacteria
3292,Bacteria;Proteobacteria;Betaproteobacteria
1066,Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales
175,Bacteria
3091,Bacteria;Proteobacteria;Alphaproteobacteria
551,Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
543,Bacteria;Actinobacteria;Actinobacteria
3584,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Steroidobacter
160,Bacteria
3495,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
2469,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2561,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
837,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum
140,Bacteria
1608,Bacteria;Firmicutes;Bacilli
1671,Bacteria;Firmicutes;Bacilli
3566,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
683,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1504,Bacteria;Firmicutes
2819,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2035,Bacteria;Firmicutes;Clostridia;Clostridiales
67,Bacteria
2109,Bacteria;Firmicutes;Clostridia;Clostridiales
427,Bacteria
1416,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Spirosoma
3082,Bacteria;Proteobacteria
1118,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
238,Bacteria
3481,Bacteria;Proteobacteria;Gammaproteobacteria
3409,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
1351,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
3084,Bacteria;Proteobacteria
3056,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3259,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3308,Bacteria;Proteobacteria;Betaproteobacteria
578,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
457,Bacteria
3151,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
997,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3097,Bacteria;Proteobacteria;Alphaproteobacteria
3077,Bacteria;Proteobacteria
1097,Bacteria;Bacteroidetes
1206,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1105,Bacteria;Bacteroidetes
3659,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter
1090,Bacteria;Bacteroidetes
293,Bacteria
1129,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
477,Bacteria
225,Bacteria
1411,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Hymenobacter
1924,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3514,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax
3405,Bacteria;Proteobacteria;Deltaproteobacteria
1052,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae
3327,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
1849,Bacteria;Firmicutes;Bacilli;Lactobacillales
3395,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella
844,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
3012,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3044,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
1922,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3019,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3449,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
3013,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
1833,Bacteria;Firmicutes;Bacilli;Lactobacillales
3016,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
